,KEY_CODE,CITY_NAME,AZA_CODE,AZA_NAME,総数（Ａ～Ｓ全産業）,Ａ～Ｒ全産業（Ｓ公務を除く）,Ａ～Ｂ農林漁業,Ｃ～Ｓ非農林漁業,Ｃ～Ｒ非農林漁業（Ｓ公務を除く）,Ｃ鉱業、採石業、砂利採取業,Ｄ建設業,Ｅ製造業,Ｆ電気・ガス・熱供給・水道業,Ｇ情報通信業,Ｈ運輸業、郵便業,Ｉ卸売業、小売業,Ｊ金融業、保険業,Ｋ不動産業、物品賃貸業,Ｌ学術研究、専門・技術サービス業,Ｍ宿泊業、飲食サービス業,Ｎ生活関連サービス業、娯楽業,Ｏ教育、学習支援業,Ｐ医療、福祉,Ｑ複合サービス事業,Ｒサービス業（他に分類されないもの）,Ｓ公務（他に分類されるものを除く）,１～４人,５～９人,１０～１９人,２０～２９人,３０人以上,出向・派遣従業者のみ,総数（Ａ～Ｓ全産業）,男（Ａ～Ｓ全産業）,女（Ａ～Ｓ全産業）,Ａ～Ｒ全産業（Ｓ公務を除く）,男Ａ～Ｒ全産業（Ｓ公務を除く）,女Ａ～Ｒ全産業（Ｓ公務を除く）,Ａ～Ｂ農林漁業,Ｃ～Ｓ非農林漁業,Ｃ～Ｒ非農林漁業（Ｓ公務を除く）,Ｃ鉱業、採石業、砂利採取業,Ｄ建設業,Ｅ製造業,Ｆ電気・ガス・熱供給・水道業,Ｇ情報通信業,Ｈ運輸業、郵便業,Ｉ卸売業、小売業,Ｊ金融業、保険業,Ｋ不動産業、物品賃貸業,Ｌ学術研究、専門・技術サービス業,Ｍ宿泊業、飲食サービス業,Ｎ生活関連サービス業、娯楽業,Ｏ教育、学習支援業,Ｐ医療、福祉,Ｑ複合サービス事業,Ｒサービス業（他に分類されないもの）,Ｓ公務（他に分類されるものを除く）,１～４人,５～９人,１０～１９人,２０～２９人,３０人以上,民営事業所数,うち個人,うち法人,うち会社,会社以外の法人,民営従業者数,うち個人,うち法人,うち会社,会社以外の法人
1086,261030000000076.0,京都市左京区,7600007600.0,岩倉東五田町,9,9,-,9,9,-,-,-,-,-,-,2,-,-,2,1,-,2,1,-,1,-,3,1,3,-,1,1,169,84,85,169,84,85,-,169,169,-,-,-,-,-,-,113,-,-,5,10,-,37,4,-,-,-,9,9,47,-,104,9,3,6,5,1,169,16,153,153,-
1087,261030000000077.0,京都市左京区,7700007700.0,岩倉東宮田町,6,6,-,6,6,-,-,-,-,-,-,4,-,1,-,-,-,-,1,-,-,-,5,-,1,-,-,-,25,7,18,25,7,18,-,25,25,-,-,-,-,-,-,10,-,2,-,-,-,-,13,-,-,-,12,-,13,-,-,6,1,5,4,1,25,3,22,9,13
1088,261030000000078.0,京都市左京区,7800007800.0,岩倉南池田町,9,9,-,9,9,-,2,-,-,-,-,5,-,1,1,-,-,-,-,-,-,-,6,2,1,-,-,-,44,29,15,44,29,15,-,44,44,-,22,-,-,-,-,19,-,1,2,-,-,-,-,-,-,-,14,13,17,-,-,9,-,9,9,-,44,-,44,44,-
1089,261030000000079.0,京都市左京区,7900007900.0,岩倉南大鷺町,9,9,-,9,9,-,-,-,-,1,-,1,-,2,2,2,-,-,1,-,-,-,7,-,2,-,-,-,37,19,18,37,19,18,-,37,37,-,-,-,-,1,-,4,-,16,3,11,-,-,2,-,-,-,13,-,24,-,-,9,1,8,8,-,37,2,35,35,-
1090,261030000000080.0,京都市左京区,8000008000.0,岩倉南桑原町,8,8,-,8,8,-,1,-,-,1,-,2,-,-,3,1,-,-,-,-,-,-,2,4,-,-,2,-,122,46,76,122,46,76,-,122,122,-,5,-,-,52,-,9,-,-,13,43,-,-,-,-,-,-,3,24,-,-,95,8,1,7,7,-,122,6,116,116,-
1091,261030000000081.0,京都市左京区,8100008100.0,岩倉南平岡町,12,12,-,12,12,-,3,1,-,-,-,2,-,3,-,1,1,-,-,-,1,-,6,2,2,-,2,-,185,96,89,185,96,89,-,185,185,-,17,3,-,-,-,139,-,12,-,11,2,-,-,-,1,-,11,11,24,-,139,12,3,9,9,-,185,14,171,171,-
1092,261030000000082.0,京都市左京区,8200008200.0,岩倉南三宅町,11,11,-,11,11,-,1,-,-,-,-,4,-,-,1,4,1,-,-,-,-,-,5,1,2,1,2,-,209,108,101,209,108,101,-,209,209,-,3,-,-,-,-,33,-,-,3,166,4,-,-,-,-,-,15,5,26,23,140,11,3,8,8,-,209,10,199,199,-
1093,261030000000083.0,京都市左京区,8300008300.0,岩倉南四ノ坪町,7,7,-,7,7,-,-,1,-,-,-,3,-,-,-,-,2,-,1,-,-,-,5,1,-,-,1,-,63,32,31,63,32,31,-,63,63,-,-,4,-,-,-,44,-,-,-,-,6,-,9,-,-,-,14,9,-,-,40,7,3,4,3,1,63,13,50,46,4
1094,261030000000084.0,京都市左京区,8400008400.0,岩倉三宅町,50,50,1,49,49,-,3,1,-,1,-,13,1,2,3,7,11,3,4,-,-,-,38,6,3,2,1,-,250,130,120,250,130,120,3,247,247,-,5,4,-,1,-,102,15,5,7,19,21,14,54,-,-,-,83,42,50,42,33,50,30,20,17,3,250,71,179,152,27
1095,261030000000085.0,京都市左京区,8500008500.0,岩倉村松町,17,17,-,17,17,-,4,1,-,-,-,1,-,2,-,-,1,-,4,-,4,-,12,4,-,-,1,-,90,50,40,90,50,40,-,90,90,-,12,7,-,-,-,1,-,3,-,-,4,-,56,-,7,-,22,30,-,-,38,17,3,14,6,8,90,5,85,21,64
1096,261030000000086.0,京都市左京区,8600008600.0,永観堂町,9,9,-,9,9,-,1,-,-,-,-,-,-,-,-,2,1,3,-,-,2,-,4,1,-,2,2,-,223,169,54,223,169,54,-,223,223,-,2,-,-,-,-,-,-,-,-,7,4,185,-,-,25,-,9,6,-,49,159,9,3,6,1,5,223,12,211,1,210
1097,261030000000087.0,京都市左京区,8700008700.0,永観堂西町,7,7,-,7,7,-,-,1,-,-,-,3,-,-,-,3,-,-,-,-,-,-,7,-,-,-,-,-,14,6,8,14,6,8,-,14,14,-,-,2,-,-,-,5,-,-,-,7,-,-,-,-,-,-,14,-,-,-,-,7,6,1,-,1,14,12,2,-,2
1098,261030000000088.0,京都市左京区,8800008800.0,大菊町,31,31,-,31,31,-,1,3,-,-,1,6,-,2,2,3,2,1,-,-,10,-,22,7,1,1,-,-,127,72,55,127,72,55,-,127,127,-,5,8,-,-,5,27,-,7,4,38,4,3,-,-,26,-,52,43,10,22,-,31,10,21,9,12,127,29,98,63,35
1099,261030000000089.0,京都市左京区,8900008900.0,大原井出町,9,9,-,9,9,-,2,-,-,-,-,2,-,-,1,1,-,-,2,-,1,-,6,-,2,-,1,-,428,189,239,428,189,239,-,428,428,-,5,-,-,-,-,3,-,-,2,17,-,-,400,-,1,-,11,-,31,-,386,9,3,6,3,3,428,4,424,23,401
1100,261030000000090.0,京都市左京区,9000009000.0,大原上野町,19,18,-,19,18,-,3,2,-,-,-,4,-,-,-,6,1,1,-,-,1,1,12,4,2,1,-,-,102,55,47,93,46,47,-,102,93,-,22,14,-,-,-,39,-,-,-,14,2,1,-,-,1,9,26,29,26,21,-,18,13,5,4,1,93,68,25,24,1
1101,261030000000091.0,京都市左京区,9100009100.0,大原大長瀬町,14,14,-,14,14,-,4,1,-,-,1,2,-,2,-,1,1,-,-,-,2,-,12,2,-,-,-,-,33,21,12,33,21,12,-,33,33,-,10,3,-,-,2,4,-,3,-,6,2,-,-,-,3,-,21,12,-,-,-,14,10,4,2,2,33,27,6,3,3
1102,261030000000092.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1103,261030000000093.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1104,261030000000094.0,京都市左京区,9400009400.0,大原草生町,21,21,-,21,21,-,1,1,-,-,-,3,-,4,1,9,-,-,-,-,2,-,13,6,2,-,-,-,90,43,47,90,43,47,-,90,90,-,4,7,-,-,-,10,-,5,1,46,-,-,-,-,17,-,23,38,29,-,-,21,14,7,5,2,90,45,45,28,17
1105,261030000000095.0,京都市左京区,9500009500.0,大原古知平町,3,3,-,3,3,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,-,-,-,1,-,55,35,20,55,35,20,-,55,55,-,-,-,-,-,-,-,-,-,-,3,50,-,-,-,2,-,5,-,-,-,50,3,1,2,1,1,55,3,52,50,2
1106,261030000000096.0,京都市左京区,9600009600.0,大原小出石町,3,3,-,3,3,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,3,-,-,-,-,-,6,4,2,6,4,2,-,6,6,-,1,-,-,-,-,-,-,-,-,2,-,-,-,-,3,-,6,-,-,-,-,3,1,2,1,1,6,2,4,1,3
1107,261030000000097.0,京都市左京区,9700009700.0,大原勝林院町,26,26,-,26,26,-,3,1,-,-,1,11,-,1,-,4,-,-,1,-,4,-,17,6,2,1,-,-,128,52,76,128,52,76,-,128,128,-,16,1,-,-,4,44,-,3,-,38,-,-,3,-,19,-,42,43,21,22,-,26,13,13,9,4,128,34,94,75,19
1108,261030000000098.0,京都市左京区,9800009800.0,大原戸寺町,17,17,-,17,17,-,2,2,1,-,-,3,-,-,1,4,-,-,2,-,2,-,11,3,1,-,2,-,247,119,128,247,119,128,-,247,247,-,3,22,3,-,-,8,-,-,1,21,-,-,186,-,3,-,23,22,16,-,186,17,8,8,6,2,247,18,226,40,186
1109,261030000000099.0,京都市左京区,9900009900.0,大原野村町,21,20,-,21,20,-,4,3,-,-,-,3,-,-,-,4,1,1,1,1,2,1,13,6,1,-,1,-,125,65,60,124,64,60,-,125,124,-,15,10,-,-,-,45,-,-,-,34,1,4,5,6,4,1,26,44,15,-,40,20,9,11,7,4,124,24,100,85,15
1110,261030000000100.0,京都市左京区,10000010000.0,大原百井町,3,3,-,3,3,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,3,-,-,-,-,-,6,4,2,6,4,2,-,6,6,-,1,-,-,-,-,-,-,-,-,3,-,-,-,-,2,-,6,-,-,-,-,3,2,1,-,1,6,4,2,-,2
1111,261030000000101.0,京都市左京区,10100010100.0,大原来迎院町,39,38,-,39,38,-,3,-,-,-,-,7,-,11,1,6,-,2,-,1,7,1,29,4,5,-,1,-,187,100,87,184,98,86,-,187,184,-,10,-,-,-,-,14,-,27,9,38,-,31,-,4,51,3,56,24,71,-,36,36,20,16,9,7,153,59,94,42,52
1112,261030000000102.0,京都市左京区,10200010200.0,岡崎入江町,21,21,-,21,21,-,-,1,-,-,-,3,2,3,-,3,3,2,2,1,1,-,13,3,3,-,2,-,163,49,114,163,49,114,-,163,163,-,-,4,-,-,-,8,31,7,-,5,41,45,15,6,1,-,30,21,41,-,71,20,8,12,7,5,128,20,108,77,31
1113,261030000000103.0,京都市左京区,10300010300.0,岡崎円勝寺町,55,54,-,55,54,-,2,2,-,-,-,15,2,5,-,14,2,5,2,-,5,1,20,16,6,6,4,3,629,363,266,605,339,266,-,629,605,-,94,37,-,-,-,61,-,19,-,134,43,189,6,-,22,24,55,98,82,142,252,53,14,39,28,11,594,53,541,327,214
1114,261030000000104.0,京都市左京区,10400010400.0,岡崎北御所町,37,37,-,37,37,-,-,3,-,-,-,8,-,6,2,7,-,2,7,-,2,-,21,11,4,1,-,-,186,91,95,186,91,95,-,186,186,-,-,9,-,-,-,46,-,7,9,57,-,7,48,-,3,-,39,73,52,22,-,37,21,16,12,4,186,82,104,79,25
1115,261030000000105.0,京都市左京区,10500010500.0,岡崎最勝寺町,13,13,-,13,13,-,-,-,-,-,-,3,-,1,-,5,-,2,1,-,1,-,5,3,4,1,-,-,106,31,75,106,31,75,-,106,106,-,-,-,-,-,-,25,-,9,-,33,-,14,23,-,2,-,10,22,51,23,-,13,5,8,5,3,106,14,92,47,45
1116,261030000000106.0,京都市左京区,10600010600.0,岡崎真如堂前町,4,4,-,4,4,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,-,-,2,1,-,-,1,-,42,6,36,42,6,36,-,42,42,-,-,-,-,-,-,3,-,3,5,-,-,-,31,-,-,-,6,5,-,-,31,4,1,3,3,-,42,5,37,37,-
1117,261030000000107.0,京都市左京区,10700010700.0,岡崎成勝寺町,17,16,-,17,16,-,1,-,-,-,-,1,-,-,-,1,-,1,-,-,12,1,7,2,3,1,4,-,258,182,76,251,178,73,-,258,251,-,4,-,-,-,-,2,-,-,-,14,-,34,-,-,197,7,12,13,49,21,163,15,1,14,4,10,217,2,215,56,159
1118,261030000000108.0,京都市左京区,10800010800.0,岡崎天王町,25,25,-,25,25,-,-,3,-,1,-,7,-,9,1,1,1,-,1,-,1,-,23,1,1,-,-,-,67,40,27,67,40,27,-,67,67,-,-,7,-,1,-,35,-,16,2,2,1,-,1,-,2,-,41,9,17,-,-,25,14,11,8,3,67,41,26,22,4
1119,261030000000109.0,京都市左京区,10900010900.0,岡崎徳成町,42,41,-,42,41,-,2,6,-,-,-,8,1,2,2,8,4,1,2,-,5,1,29,6,3,1,3,-,376,228,148,287,148,139,-,376,287,-,24,25,-,-,-,13,12,8,13,26,7,85,37,-,37,89,64,38,39,26,209,41,26,14,11,3,287,67,216,95,121
1120,261030000000110.0,京都市左京区,11000011000.0,岡崎西天王町,9,9,-,9,9,-,-,-,-,-,-,1,-,-,-,7,-,-,-,-,1,-,5,-,2,-,2,-,242,104,138,242,104,138,-,242,242,-,-,-,-,-,-,1,-,-,-,106,-,-,-,-,135,-,8,-,23,-,211,9,4,5,4,1,242,15,227,92,135
1121,261030000000111.0,京都市左京区,11100011100.0,岡崎西福ノ川町,21,21,-,21,21,-,-,2,-,-,-,5,-,6,-,2,4,-,-,-,2,-,21,-,-,-,-,-,35,22,13,35,22,13,-,35,35,-,-,4,-,-,-,9,-,7,-,5,6,-,-,-,4,-,35,-,-,-,-,21,16,5,4,1,35,29,6,5,1
1122,261030000000112.0,京都市左京区,11200011200.0,岡崎東天王町,33,33,-,33,33,-,3,-,-,-,-,9,-,3,1,6,-,3,1,1,6,-,15,8,4,3,3,-,782,413,369,782,413,369,-,782,782,-,25,-,-,-,-,76,-,6,15,477,-,57,8,5,113,-,29,57,63,64,569,32,10,22,18,4,752,43,709,677,32
1123,261030000000113.0,京都市左京区,11300011300.0,岡崎東福ノ川町,19,18,-,19,18,-,-,2,-,-,-,3,-,6,1,-,-,2,-,-,4,1,15,3,-,-,1,-,100,56,44,96,52,44,-,100,96,-,-,6,-,-,-,16,-,12,3,-,-,46,-,-,13,4,38,17,-,-,45,17,9,8,3,5,51,18,33,16,17
1124,261030000000114.0,京都市左京区,11400011400.0,岡崎法勝寺町,17,17,-,17,17,-,-,-,-,1,-,2,-,4,1,6,-,2,-,-,1,-,10,1,3,-,2,1,156,70,86,156,70,86,-,156,156,-,-,-,-,1,-,5,-,9,1,71,-,66,-,-,3,-,23,8,42,-,83,16,1,15,12,3,106,3,103,67,36
1125,261030000000115.0,京都市左京区,11500011500.0,岡崎南御所町,15,15,-,15,15,-,-,1,-,-,-,3,-,-,1,7,-,3,-,-,-,-,7,2,3,1,2,-,304,101,203,304,101,203,-,304,304,-,-,7,-,-,-,117,-,-,1,68,-,111,-,-,-,-,11,13,44,20,216,15,3,12,9,3,304,17,287,176,111
1126,261030000000116.0,京都市左京区,11600011600.0,頭町,12,12,-,12,12,-,-,2,-,-,-,5,-,1,1,-,-,-,-,-,3,-,9,2,1,-,-,-,44,29,15,44,29,15,-,44,44,-,-,2,-,-,-,29,-,5,3,-,-,-,-,-,5,-,16,11,17,-,-,12,3,9,4,5,44,6,38,29,9
1127,261030000000117.0,京都市左京区,11700011700.0,上高野池ノ内町,6,6,-,6,6,-,1,-,-,-,1,1,-,1,1,-,-,1,-,-,-,-,5,1,-,-,-,-,16,8,8,16,8,8,-,16,16,-,3,-,-,-,2,1,-,1,4,-,-,5,-,-,-,-,11,5,-,-,-,6,4,2,2,-,16,11,5,5,-
1128,261030000000118.0,京都市左京区,11800011800.0,上高野石田町,5,5,-,5,5,-,2,-,-,-,-,-,-,1,-,-,-,-,-,-,2,-,4,-,1,-,-,-,24,16,8,24,16,8,-,24,24,-,5,-,-,-,-,-,-,2,-,-,-,-,-,-,17,-,10,-,14,-,-,5,-,5,3,2,24,-,24,20,4
1129,261030000000119.0,京都市左京区,11900011900.0,上高野市川町,2,2,-,2,2,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-,-,-,-,-,4,2,2,4,2,2,-,4,4,-,3,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,4,-,-,-,-,2,2,-,-,-,4,4,-,-,-
1130,261030000000120.0,京都市左京区,12000012000.0,上高野稲荷町,3,3,-,3,3,-,-,-,-,-,-,1,-,2,-,-,-,-,-,-,-,-,3,-,-,-,-,-,9,4,5,9,4,5,-,9,9,-,-,-,-,-,-,2,-,7,-,-,-,-,-,-,-,-,9,-,-,-,-,3,1,2,2,-,9,2,7,7,-
1131,261030000000121.0,京都市左京区,12100012100.0,上高野植ノ町,3,3,-,3,3,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,-,1,-,-,-,14,9,5,14,9,5,-,14,14,-,-,-,-,-,-,3,10,1,-,-,-,-,-,-,-,-,4,-,10,-,-,3,1,2,2,-,14,1,13,13,-
1132,261030000000122.0,京都市左京区,12200012200.0,上高野上畑町,4,4,-,4,4,-,-,1,-,-,-,-,-,2,-,-,-,-,-,-,1,-,4,-,-,-,-,-,6,4,2,6,4,2,-,6,6,-,-,1,-,-,-,-,-,3,-,-,-,-,-,-,2,-,6,-,-,-,-,4,2,2,2,-,6,3,3,3,-
1133,261030000000123.0,京都市左京区,12300012300.0,上高野大塚町,2,2,-,2,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,2,-,-,-,-,-,3,2,1,3,2,1,-,3,3,-,1,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,3,-,-,-,-,2,2,-,-,-,3,3,-,-,-
1134,261030000000124.0,京都市左京区,12400012400.0,上高野大橋町,1,1,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,4,2,2,4,2,2,-,4,4,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,1,-,1,1,-,4,-,4,4,-
1135,261030000000125.0,京都市左京区,12500012500.0,上高野大湯手町,1,1,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,28,16,12,28,16,12,-,28,28,-,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-,28,-,1,1,-,-,-,28,28,-,-,-
1136,261030000000126.0,京都市左京区,12600012600.0,上高野奥小森町,2,2,-,2,2,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,9,5,4,9,5,4,-,9,9,-,-,5,-,-,-,-,-,4,-,-,-,-,-,-,-,-,4,5,-,-,-,2,-,2,1,1,9,-,9,4,5
1137,261030000000127.0,京都市左京区,12700012700.0,上高野奥東野町,3,3,-,3,3,-,1,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,2,1,-,-,-,-,14,7,7,14,7,7,-,14,14,-,4,-,-,-,-,-,-,2,-,8,-,-,-,-,-,-,6,8,-,-,-,3,1,2,2,-,14,4,10,10,-
1138,261030000000128.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1139,261030000000129.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1140,261030000000130.0,京都市左京区,13000013000.0,上高野鐘突町,5,5,-,5,5,-,1,-,-,-,-,-,-,1,-,-,1,-,2,-,-,-,4,1,-,-,-,-,14,5,9,14,5,9,-,14,14,-,4,-,-,-,-,-,-,1,-,-,1,-,8,-,-,-,8,6,-,-,-,5,4,1,1,-,14,10,4,4,-
1141,261030000000131.0,京都市左京区,13100013100.0,上高野釜土町,2,2,-,2,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,2,-,-,-,-,-,5,2,3,5,2,3,-,5,5,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,2,-,5,-,-,-,-,2,-,2,-,2,5,-,5,-,5
1142,261030000000132.0,京都市左京区,13200013200.0,上高野上荒蒔町,5,5,-,5,5,-,1,-,-,-,-,-,-,2,-,-,-,-,-,1,1,-,2,3,-,-,-,-,22,13,9,22,13,9,-,22,22,-,2,-,-,-,-,-,-,9,-,-,-,-,-,6,5,-,5,17,-,-,-,5,-,5,5,-,22,-,22,22,-
1143,261030000000133.0,京都市左京区,13300013300.0,上高野掃部林町,1,1,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3,3,-,3,3,-,-,3,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-,-,1,-,1,1,-,3,-,3,3,-
1144,261030000000134.0,京都市左京区,13400013400.0,上高野川原町,1,1,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3,1,2,3,1,2,-,3,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3,-,-,-,-,1,1,-,-,-,3,3,-,-,-
1145,261030000000135.0,京都市左京区,13500013500.0,上高野北川原町,1,1,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3,1,2,3,1,2,-,3,3,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,1,-,1,1,-,3,-,3,3,-
1146,261030000000136.0,京都市左京区,13600013600.0,上高野北田町,3,3,-,3,3,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,2,1,-,-,-,-,9,2,7,9,2,7,-,9,9,-,-,-,-,-,-,-,-,3,-,1,-,-,5,-,-,-,4,5,-,-,-,3,2,1,1,-,9,6,3,3,-
1147,261030000000137.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1148,261030000000138.0,京都市左京区,13800013800.0,上高野車地町,11,11,-,11,11,-,-,-,-,-,-,3,-,-,1,6,-,-,-,-,1,-,5,1,1,1,3,-,344,207,137,344,207,137,-,344,344,-,-,-,-,-,-,80,-,-,2,260,-,-,-,-,2,-,16,6,16,21,285,11,2,9,9,-,344,8,336,336,-
1149,261030000000139.0,京都市左京区,13900013900.0,上高野口小森町,1,1,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,-,2,2,-,2,-,2,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,2,-,-,-,-,1,-,1,1,-,2,-,2,2,-
1150,261030000000140.0,京都市左京区,14000014000.0,上高野西明寺山,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,-,1,-,48,12,36,48,12,36,-,48,48,-,-,-,-,-,-,-,-,-,-,-,-,46,-,-,2,-,2,-,-,-,46,2,-,2,-,2,48,-,48,-,48
1151,261030000000141.0,京都市左京区,14100014100.0,上高野鷺町,2,2,-,2,2,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,8,5,3,8,5,3,-,8,8,-,6,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2,6,-,-,-,2,1,1,1,-,8,2,6,6,-
1152,261030000000142.0,京都市左京区,14200014200.0,上高野薩田町,15,15,-,15,15,-,1,1,1,-,-,6,-,-,1,3,-,-,1,-,1,-,6,6,-,1,1,1,123,56,67,123,56,67,-,123,123,-,6,4,7,-,-,56,-,-,9,12,-,-,29,-,-,-,15,47,-,29,32,15,4,11,9,2,123,8,115,86,29
1153,261030000000143.0,京都市左京区,14300014300.0,上高野沢渕町,1,1,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,10,1,9,10,1,9,-,10,10,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,1,-,1,1,-,10,-,10,10,-
1154,261030000000144.0,京都市左京区,14400014400.0,上高野三反田町,1,1,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3,2,1,3,2,1,-,3,3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,1,-,1,1,-,3,-,3,3,-
1155,261030000000145.0,京都市左京区,14500014500.0,上高野下荒蒔町,7,7,-,7,7,-,-,-,-,-,-,2,-,1,1,-,-,-,2,-,1,-,5,2,-,-,-,-,20,10,10,20,10,10,-,20,20,-,-,-,-,-,-,4,-,2,1,-,-,-,12,-,1,-,8,12,-,-,-,7,6,1,1,-,20,19,1,1,-
1156,261030000000146.0,京都市左京区,14600014600.0,上高野下東野町,1,1,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3,3,-,3,3,-,-,3,3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,1,-,1,1,-,3,-,3,3,-
1157,261030000000147.0,京都市左京区,14700014700.0,上高野水車町,2,2,-,2,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,-,2,2,-,2,2,-,-,2,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,2,1,1,-,1,2,1,1,-,1
1158,261030000000148.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1159,261030000000149.0,京都市左京区,14900014900.0,上高野鳥脇町,1,1,-,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,1,1,2,1,1,-,2,2,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,1,-,-,-,2,2,-,-,-
1160,261030000000150.0,京都市左京区,15000015000.0,上高野仲町,9,9,-,9,9,-,-,-,-,-,-,3,1,1,-,2,-,1,1,-,-,-,4,2,1,2,-,-,82,61,21,82,61,21,-,82,82,-,-,-,-,-,-,28,3,2,-,37,-,4,8,-,-,-,12,13,17,40,-,9,4,5,5,-,82,35,47,47,-
1161,261030000000151.0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
